delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost,delay_hours,cluster
10942.0,shadowfax,fragile items,scooter,standard,central,clear,204.9,3.46,5.0,24.0,no,delivered,5,1034.88,-18.999999999999996,2
10943.0,shadowfax,clothing,scooter,two day,south,clear,275.3,31.55,9.0,16.0,no,delivered,4,1471.15,-7.000000000000002,2
10944.0,delhivery,pharmacy,ev van,same day,west,foggy,128.9,18.36,7.0,8.0,no,delivered,4,799.58,-1.0000000000000007,1
10945.0,shadowfax,cosmetics,bike,express,west,clear,263.0,8.89,7.0,7.0,yes,delayed,2,1391.67,0.0,0
10946.0,ecom express,documents,truck,two day,west,stormy,106.0,16.35,8.0,16.0,no,delivered,3,579.05,-8.0,3
10947.0,amazon logistics,furniture,truck,express,south,stormy,95.3,48.44,7.0,3.0,yes,delayed,3,671.82,3.9999999999999996,1
10948.0,blue dart,fragile items,scooter,express,central,clear,47.6,13.58,1.0,2.0,no,delivered,4,328.74,-1.0,1
10949.0,ecom express,fragile items,van,two day,west,stormy,218.7,41.21,9.0,16.0,no,delivered,4,1217.13,-7.000000000000002,2
10950.0,xpressbees,automobile parts,ev bike,same day,central,hot,223.6,17.19,5.0,8.0,no,delivered,4,1269.57,-3.0000000000000004,2
10951.0,delhivery,pharmacy,ev bike,same day,south,rainy,40.2,5.62,4.0,8.0,no,delivered,4,317.86,-4.0,1
10952.0,blue dart,fragile items,truck,two day,north,rainy,278.5,13.43,14.999999999999998,16.0,no,delivered,5,1432.79,-1.0000000000000024,2
10953.0,ecom express,groceries,truck,express,west,hot,113.9,13.23,6.0,4.0,yes,delayed,2,659.19,1.9999999999999998,1
10954.0,blue dart,pharmacy,van,standard,north,clear,195.5,46.87,6.0,24.0,no,delivered,4,1118.11,-18.0,2
10955.0,delhivery,cosmetics,truck,same day,north,stormy,258.6,7.06,12.0,8.0,yes,delayed,2,1414.18,3.9999999999999996,0
10956.0,fedex,automobile parts,bike,express,south,rainy,151.7,14.11,4.0,5.0,no,delivered,4,850.83,-0.9999999999999999,1
10957.0,fedex,groceries,bike,two day,north,hot,264.4,26.3,6.0,16.0,no,delivered,5,1400.9,-10.0,2
10958.0,shadowfax,fragile items,ev bike,express,central,clear,228.2,10.35,5.0,6.0,no,delivered,4,1222.05,-0.9999999999999999,2
10959.0,shadowfax,furniture,scooter,two day,central,hot,113.1,19.66,4.0,16.0,no,delivered,3,624.48,-12.000000000000002,3
10960.0,ecom express,electronics,ev bike,same day,east,cold,134.8,7.84,4.0,8.0,no,delivered,4,797.52,-4.0,1
10961.0,xpressbees,pharmacy,bike,same day,west,stormy,192.8,29.6,9.0,8.0,yes,delayed,2,1152.8,0.999999999999999,0
10962.0,delhivery,automobile parts,scooter,same day,west,foggy,263.6,16.81,10.0,8.0,yes,delayed,2,1468.43,1.9999999999999998,0
10963.0,delhivery,furniture,ev van,standard,central,hot,296.3,28.97,6.0,24.0,no,delivered,4,1568.41,-18.0,2
10964.0,delhivery,furniture,scooter,two day,south,cold,48.6,8.37,2.0,16.0,no,delivered,4,268.11,-14.000000000000002,3
10965.0,dhl,automobile parts,ev van,express,west,stormy,186.8,41.37,13.0,5.0,yes,failed,2,1108.11,8.0,0
10966.0,dhl,automobile parts,scooter,same day,east,stormy,272.2,29.93,13.0,8.0,yes,failed,1,1550.79,5.0,0
10967.0,ecom express,groceries,truck,express,east,stormy,83.1,5.63,8.0,3.0,yes,delayed,3,482.39,5.0,1
10968.0,dhl,cosmetics,ev bike,standard,south,clear,150.8,22.7,6.0,24.0,no,delivered,5,822.1,-18.0,3
10969.0,delhivery,pharmacy,truck,express,west,clear,210.8,46.89,7.0,6.0,yes,delayed,2,1244.67,0.9999999999999999,0
10970.0,amazon logistics,pharmacy,scooter,express,central,rainy,141.8,19.81,9.0,4.0,yes,delayed,2,818.43,4.999999999999999,0
10971.0,ekart,cosmetics,ev bike,two day,central,clear,52.1,40.81,2.0,16.0,no,delivered,5,382.93,-14.000000000000002,3
10972.0,ecom express,documents,scooter,express,east,stormy,57.8,15.82,9.0,3.0,yes,delayed,2,386.46,5.999999999999999,1
10973.0,xpressbees,documents,ev bike,two day,north,foggy,178.5,5.98,4.0,16.0,no,delivered,3,910.44,-12.000000000000002,2
10974.0,amazon logistics,electronics,van,same day,central,clear,296.6,42.01,9.0,8.0,yes,failed,2,1632.7206,0.999999999999999,0
10975.0,amazon logistics,fragile items,ev van,same day,north,stormy,34.4,1.97,3.0,8.0,no,delivered,4,277.91,-5.0,1
10976.0,blue dart,documents,ev van,two day,north,stormy,147.8,46.97,10.0,16.0,no,delivered,5,879.91,-6.000000000000001,2
10977.0,shadowfax,cosmetics,ev bike,two day,central,rainy,27.2,44.74,3.0,16.0,no,delivered,4,270.22,-13.0,3
10978.0,dhl,cosmetics,van,express,south,cold,227.7,40.33,5.0,6.0,no,delivered,4,1309.49,-0.9999999999999999,2
10979.0,shadowfax,cosmetics,van,express,east,rainy,243.2,6.98,10.0,6.0,yes,failed,1,1286.94,4.0,0
10980.0,xpressbees,fragile items,van,same day,north,rainy,210.8,40.72,7.0,8.0,no,delivered,3,1276.16,-1.0000000000000007,0
10981.0,fedex,fragile items,van,standard,south,cold,199.1,46.14,7.0,24.0,no,delivered,5,1133.92,-17.0,2
10982.0,ekart,electronics,van,standard,south,cold,247.0,2.83,7.0,24.0,no,delivered,3,1243.49,-17.0,2
10983.0,ecom express,fragile items,van,express,south,foggy,215.8,43.26,8.0,6.0,yes,delayed,3,1258.78,2.0000000000000004,0
10984.0,shadowfax,clothing,ev bike,same day,west,cold,183.5,44.14,5.0,8.0,no,delivered,5,1149.92,-3.0000000000000004,2
10985.0,amazon logistics,pharmacy,ev van,two day,west,stormy,215.1,4.95,13.0,16.0,no,delivered,5,1090.35,-3.0000000000000004,2
10986.0,ekart,cosmetics,ev van,same day,north,rainy,33.4,31.0,7.0,8.0,no,delivered,5,360.0,-1.0000000000000007,1
10987.0,amazon logistics,electronics,truck,express,central,foggy,104.6,40.88,5.0,4.0,yes,delayed,2,695.64,0.9999999999999999,1
10988.0,ekart,documents,ev van,two day,east,foggy,198.5,0.87,10.0,16.0,no,delivered,4,995.11,-6.000000000000001,2
10989.0,fedex,automobile parts,ev van,same day,west,clear,239.5,15.38,6.0,8.0,no,delivered,4,1343.64,-2.0000000000000004,2
10990.0,amazon logistics,clothing,van,two day,north,rainy,63.8,49.34,5.0,16.0,no,delivered,5,467.02,-11.000000000000002,3
10991.0,dhl,documents,van,same day,south,stormy,99.8,11.0,9.0,8.0,yes,failed,2,632.0,0.999999999999999,0
10992.0,ekart,electronics,van,two day,central,rainy,134.1,8.34,7.0,16.0,no,delivered,5,695.52,-9.000000000000002,3
10993.0,ecom express,clothing,bike,two day,central,stormy,273.8,49.27,13.0,16.0,no,delivered,5,1516.81,-3.0000000000000004,2
10994.0,ecom express,pharmacy,scooter,same day,north,clear,111.1,12.33,4.0,8.0,no,delivered,4,692.49,-4.0,1
10995.0,ekart,fragile items,van,two day,west,rainy,42.8,33.07,3.0,16.0,no,delivered,4,313.21,-13.0,3
10996.0,ekart,pharmacy,ev bike,two day,west,rainy,261.5,38.49,14.999999999999998,16.0,no,delivered,3,1422.97,-1.0000000000000024,0
10997.0,ekart,documents,scooter,standard,north,stormy,119.8,0.67,8.0,24.0,no,delivered,4,600.62,-15.999999999999998,3
10998.0,delhivery,fragile items,truck,same day,central,hot,259.0,26.74,7.0,8.0,no,delivered,3,1475.22,-1.0000000000000007,0
10999.0,fedex,groceries,scooter,two day,north,foggy,26.1,3.02,4.0,16.0,no,delivered,4,139.56,-12.000000000000002,3
11000.0,ekart,documents,van,same day,central,cold,283.8,44.58,7.0,8.0,no,delivered,3,1632.7206,-1.0000000000000007,0
11001.0,amazon logistics,furniture,bike,express,north,cold,286.5,10.04,10.0,7.0,yes,delayed,2,1512.62,3.0000000000000004,0
11002.0,blue dart,clothing,truck,standard,west,rainy,86.5,40.43,7.0,24.0,no,delivered,4,553.79,-17.0,3
11003.0,shadowfax,groceries,bike,same day,south,foggy,11.9,0.8,4.0,8.0,no,delivered,5,161.9,-4.0,1
11004.0,fedex,fragile items,scooter,two day,west,clear,121.0,19.6,5.0,16.0,no,delivered,5,663.8,-11.000000000000002,3
11005.0,shadowfax,pharmacy,truck,same day,west,foggy,70.0,43.98,3.0,8.0,no,delivered,5,581.94,-5.0,1
11006.0,blue dart,automobile parts,ev bike,two day,east,hot,232.2,46.79,6.0,16.0,no,delivered,4,1301.37,-10.0,2
11007.0,fedex,cosmetics,van,standard,west,hot,14.1,42.14,0.0,24.0,no,delivered,5,196.92,-24.0,3
11008.0,shadowfax,groceries,scooter,same day,west,hot,35.7,44.58,2.0,8.0,no,delivered,5,412.24,-6.000000000000001,1
11009.0,dhl,cosmetics,ev van,two day,south,foggy,198.2,18.57,6.0,16.0,no,delivered,4,1046.71,-10.0,2
11010.0,amazon logistics,fragile items,van,express,central,rainy,244.8,35.42,14.0,6.0,yes,delayed,2,1380.26,7.999999999999999,0
11011.0,fedex,pharmacy,scooter,two day,north,stormy,11.1,12.95,6.0,16.0,no,delivered,4,95.6674,-10.0,3
11012.0,dhl,cosmetics,bike,standard,east,hot,77.0,45.18,3.0,24.0,no,delivered,4,520.54,-21.0,3
11013.0,delhivery,furniture,van,two day,west,cold,183.3,2.92,5.0,16.0,no,delivered,5,925.26,-11.000000000000002,2
11014.0,blue dart,automobile parts,scooter,standard,west,hot,85.0,32.06,3.0,24.0,no,delivered,4,521.18,-21.0,3
11015.0,fedex,documents,van,standard,south,foggy,195.6,16.81,10.0,24.0,no,delivered,4,1028.43,-14.0,2
11016.0,dhl,groceries,scooter,two day,central,clear,186.2,17.16,6.0,16.0,no,delivered,4,982.48,-10.0,2
11017.0,amazon logistics,documents,scooter,two day,central,hot,152.3,35.4,7.0,16.0,no,delivered,4,867.7,-9.000000000000002,2
11018.0,amazon logistics,electronics,ev bike,express,north,foggy,235.2,9.03,9.0,6.0,yes,delayed,2,1253.09,2.9999999999999996,0
11019.0,blue dart,pharmacy,van,standard,north,clear,22.2,19.23,2.0,24.0,no,delivered,5,168.69,-22.0,3
11020.0,shadowfax,clothing,ev bike,same day,east,rainy,33.1,2.79,5.0,8.0,no,delivered,5,273.87,-3.0000000000000004,1
11021.0,fedex,documents,truck,express,north,cold,39.9,48.62,1.0,2.0,no,delivered,5,395.36,-1.0,1
11022.0,delhivery,cosmetics,truck,express,north,rainy,293.2,29.99,11.0,7.0,yes,delayed,2,1605.97,3.9999999999999996,0
11023.0,shadowfax,documents,van,standard,central,foggy,83.4,7.65,5.0,24.0,no,delivered,4,439.95,-18.999999999999996,3
11024.0,fedex,fragile items,van,same day,east,foggy,118.7,46.13,8.0,8.0,yes,delayed,3,831.89,0.0,1
11025.0,delhivery,electronics,scooter,standard,central,foggy,81.7,21.12,3.0,24.0,no,delivered,5,471.86,-21.0,3
11026.0,fedex,furniture,ev van,two day,west,clear,221.5,37.53,6.0,16.0,no,delivered,5,1220.09,-10.0,2
11027.0,xpressbees,electronics,van,standard,west,foggy,80.3,11.74,5.0,24.0,no,delivered,5,436.72,-18.999999999999996,3
11028.0,ekart,electronics,ev van,two day,south,hot,170.7,32.34,6.0,16.0,no,delivered,3,950.52,-10.0,2
11029.0,dhl,fragile items,ev bike,same day,west,clear,33.9,46.93,1.0,8.0,no,delivered,4,410.29,-7.000000000000001,1
11030.0,delhivery,electronics,truck,express,north,foggy,244.2,11.57,10.0,6.0,yes,delayed,2,1305.71,4.0,0
11031.0,blue dart,automobile parts,ev van,express,south,hot,286.5,1.35,9.0,7.0,yes,failed,1,1486.55,1.9999999999999998,0
11032.0,ecom express,pharmacy,truck,express,central,cold,107.2,38.08,4.0,4.0,yes,failed,1,700.24,0.0,1
11033.0,shadowfax,furniture,ev bike,standard,west,cold,30.3,29.24,0.0,24.0,no,delivered,3,239.22,-24.0,3
11034.0,blue dart,automobile parts,ev bike,standard,south,stormy,105.5,33.75,6.0,24.0,no,delivered,4,628.75,-18.0,3
11035.0,fedex,groceries,truck,same day,central,clear,50.0,26.2,2.0,8.0,no,delivered,5,428.6,-6.000000000000001,1
11036.0,blue dart,groceries,ev bike,two day,east,stormy,267.1,25.17,11.0,16.0,no,delivered,3,1411.01,-5.000000000000002,0
11037.0,dhl,groceries,ev bike,same day,west,cold,289.4,39.26,10.0,8.0,yes,delayed,2,1632.7206,1.9999999999999998,0
11038.0,blue dart,pharmacy,scooter,two day,north,stormy,89.5,21.64,9.0,16.0,no,delivered,3,512.42,-7.000000000000002,3
11039.0,shadowfax,fragile items,ev van,same day,north,hot,228.1,27.31,6.0,8.0,no,delivered,3,1322.43,-2.0000000000000004,0
11040.0,shadowfax,furniture,truck,express,central,rainy,229.3,16.46,5.0,6.0,no,delivered,5,1245.88,-0.9999999999999999,2
11041.0,shadowfax,documents,bike,two day,central,hot,233.5,37.62,6.0,16.0,no,delivered,5,1280.36,-10.0,2
11042.0,dhl,automobile parts,bike,standard,south,clear,28.4,27.6,2.0,24.0,no,delivered,5,224.8,-22.0,3
11043.0,ekart,pharmacy,ev bike,express,central,foggy,254.8,38.55,9.0,7.0,yes,failed,1,1439.65,1.9999999999999998,0
11044.0,ekart,fragile items,ev bike,same day,central,rainy,132.8,2.98,7.0,8.0,no,delivered,5,772.94,-1.0000000000000007,1
11045.0,blue dart,groceries,truck,standard,south,clear,246.7,15.06,8.0,24.0,no,delivered,3,1278.68,-15.999999999999998,2
11046.0,dhl,clothing,truck,two day,south,hot,101.0,38.51,4.0,16.0,no,delivered,3,620.53,-12.000000000000002,3
11047.0,fedex,automobile parts,ev van,express,east,clear,275.3,11.58,5.0,7.0,no,delivered,3,1461.24,-1.9999999999999998,0
11048.0,xpressbees,cosmetics,ev van,same day,south,cold,67.4,8.94,4.0,8.0,no,delivered,4,463.82,-4.0,1
11049.0,delhivery,documents,ev bike,same day,south,cold,55.3,45.99,2.0,8.0,no,delivered,5,514.47,-6.000000000000001,1
11050.0,ekart,fragile items,bike,standard,south,clear,4.6,36.21,1.0,24.0,no,delivered,5,131.63,-23.0,3
11051.0,amazon logistics,electronics,ev bike,express,west,foggy,87.0,23.25,5.0,3.0,yes,failed,1,554.75,2.0,1
11052.0,ecom express,automobile parts,truck,two day,east,clear,127.9,30.8,6.0,16.0,no,delivered,5,731.9,-10.0,3
11053.0,ecom express,pharmacy,ev bike,two day,central,rainy,230.3,43.02,6.0,16.0,no,delivered,5,1280.56,-10.0,2
11054.0,ekart,pharmacy,ev bike,same day,central,cold,20.1,13.81,2.0,8.0,no,delivered,5,241.93,-6.000000000000001,1
11055.0,blue dart,electronics,ev bike,express,north,foggy,68.4,10.62,5.0,3.0,yes,failed,1,423.86,2.0,1
11056.0,blue dart,clothing,ev van,same day,west,foggy,180.4,29.31,5.0,8.0,no,delivered,5,1089.93,-3.0000000000000004,2
11057.0,blue dart,cosmetics,bike,same day,west,cold,230.3,12.53,5.0,8.0,no,delivered,5,1289.09,-3.0000000000000004,2
11058.0,ecom express,pharmacy,ev van,standard,north,rainy,207.3,13.59,9.0,24.0,no,delivered,5,1077.27,-15.000000000000002,2
11059.0,amazon logistics,clothing,van,express,west,rainy,230.5,43.8,9.0,6.0,yes,delayed,2,1333.9,2.9999999999999996,0
11060.0,amazon logistics,pharmacy,scooter,standard,east,clear,233.3,4.56,6.0,24.0,no,delivered,5,1180.18,-18.0,2
11061.0,xpressbees,cosmetics,ev bike,same day,central,hot,50.8,26.43,2.0,8.0,no,delivered,5,433.29,-6.000000000000001,1
11062.0,dhl,documents,ev van,standard,east,rainy,86.1,18.91,5.0,24.0,no,delivered,4,487.23,-18.999999999999996,3
11063.0,fedex,cosmetics,bike,two day,east,foggy,269.6,30.71,7.0,16.0,no,delivered,4,1440.13,-9.000000000000002,2
11064.0,amazon logistics,automobile parts,ev van,express,west,clear,218.8,8.4,7.0,6.0,yes,failed,2,1169.2,0.9999999999999999,0
11065.0,amazon logistics,furniture,van,two day,west,stormy,288.4,29.32,16.0,16.0,yes,delayed,2,1529.96,0.0,0
11066.0,fedex,documents,ev van,two day,west,hot,290.7,36.99,5.0,16.0,no,delivered,3,1564.47,-11.000000000000002,2
11067.0,amazon logistics,automobile parts,bike,express,east,rainy,3.6,19.98,3.0,2.0,yes,delayed,2,119.94,0.9999999999999999,1
11068.0,dhl,automobile parts,truck,same day,east,clear,178.4,11.35,6.0,8.0,no,delivered,4,1026.05,-2.0000000000000004,2
11069.0,dhl,furniture,truck,standard,central,rainy,239.7,30.93,7.0,24.0,no,delivered,3,1291.29,-17.0,2
11070.0,amazon logistics,groceries,ev bike,two day,central,hot,195.2,47.79,3.0,16.0,no,delivered,3,1119.37,-13.0,2
11071.0,dhl,fragile items,van,two day,south,cold,21.4,49.52,0.0,16.0,no,delivered,5,256.91,-16.0,3
11072.0,xpressbees,electronics,bike,same day,west,hot,204.8,6.26,8.0,8.0,yes,delayed,2,1142.78,0.0,0
11073.0,fedex,documents,scooter,same day,north,cold,142.0,0.9,4.0,8.0,no,delivered,4,812.7,-4.0,1
11074.0,ekart,furniture,scooter,standard,south,clear,172.5,29.33,4.0,24.0,no,delivered,5,950.49,-20.0,2
11075.0,blue dart,pharmacy,ev van,express,east,hot,238.5,14.94,7.0,6.0,yes,delayed,3,1287.32,0.9999999999999999,0
11076.0,shadowfax,pharmacy,bike,same day,south,cold,51.5,39.35,3.0,8.0,no,delivered,3,475.55,-5.0,1
11077.0,fedex,groceries,ev van,standard,central,cold,107.9,42.48,3.0,24.0,no,delivered,5,666.94,-21.0,3
11078.0,dhl,fragile items,truck,same day,central,cold,16.2,17.21,1.0,8.0,no,delivered,4,232.63,-7.000000000000001,1
11079.0,xpressbees,pharmacy,truck,two day,north,stormy,172.0,48.36,9.0,16.0,no,delivered,4,1005.08,-7.000000000000002,2
11080.0,delhivery,furniture,ev van,two day,south,cold,27.3,15.94,3.0,16.0,no,delivered,5,184.32,-13.0,3
11081.0,delhivery,automobile parts,ev bike,standard,north,foggy,76.4,7.15,5.0,24.0,no,delivered,5,403.45,-18.999999999999996,3
11082.0,ecom express,electronics,truck,same day,north,rainy,225.6,18.22,7.0,8.0,no,delivered,3,1282.66,-1.0000000000000007,0
11083.0,shadowfax,cosmetics,ev bike,standard,east,cold,34.8,39.55,1.0,24.0,no,delivered,3,292.65,-23.0,3
11084.0,fedex,automobile parts,van,standard,west,hot,104.5,45.45,4.0,24.0,no,delivered,4,658.85,-20.0,3
11085.0,delhivery,pharmacy,ev van,two day,west,hot,225.7,40.16,7.0,16.0,no,delivered,3,1248.98,-9.000000000000002,2
11086.0,shadowfax,pharmacy,ev bike,same day,east,foggy,231.3,44.01,10.0,8.0,yes,failed,1,1388.53,1.9999999999999998,0
11087.0,dhl,groceries,ev van,same day,east,cold,224.9,16.62,8.0,8.0,yes,delayed,3,1274.36,0.0,0
11088.0,shadowfax,documents,truck,two day,south,foggy,179.8,42.96,8.0,16.0,no,delivered,4,1027.88,-8.0,2
11089.0,delhivery,furniture,truck,standard,central,stormy,209.3,41.71,7.0,24.0,no,delivered,3,1171.63,-17.0,2
11090.0,fedex,automobile parts,van,same day,central,foggy,199.9,35.14,9.0,8.0,yes,delayed,2,1204.92,0.999999999999999,0
11091.0,shadowfax,furniture,ev van,standard,south,foggy,164.4,44.69,7.0,24.0,no,delivered,4,956.07,-17.0,2
11092.0,ekart,clothing,truck,standard,north,hot,116.9,16.26,3.0,24.0,no,delivered,4,633.28,-21.0,3
11093.0,delhivery,furniture,bike,two day,east,clear,34.1,22.37,1.0,16.0,no,delivered,5,237.61,-15.000000000000002,3
11094.0,ecom express,electronics,truck,express,west,clear,249.7,12.37,7.0,6.0,yes,delayed,2,1335.61,0.9999999999999999,0
11095.0,xpressbees,automobile parts,bike,standard,south,stormy,150.1,28.0,9.0,24.0,no,delivered,3,834.5,-15.000000000000002,2
11096.0,shadowfax,furniture,truck,two day,south,foggy,235.2,2.92,7.0,16.0,no,delivered,3,1184.76,-9.000000000000002,2
11097.0,xpressbees,clothing,ev bike,same day,north,clear,141.4,1.62,6.0,8.0,no,delivered,3,811.86,-2.0000000000000004,1
11098.0,xpressbees,pharmacy,ev bike,express,west,cold,192.2,4.47,5.0,5.0,no,delivered,4,1024.41,0.0,1
11099.0,blue dart,furniture,bike,two day,central,cold,294.5,11.68,6.0,16.0,no,delivered,5,1507.54,-10.0,2
11100.0,fedex,furniture,van,same day,west,stormy,29.4,8.3,7.0,8.0,no,delivered,4,271.9,-1.0000000000000007,1
11101.0,amazon logistics,pharmacy,van,express,central,foggy,87.6,43.13,5.0,3.0,yes,delayed,2,617.39,2.0,1
11102.0,ekart,automobile parts,van,express,north,cold,78.0,44.16,2.0,3.0,no,delivered,5,572.48,-0.9999999999999999,1
11103.0,ecom express,fragile items,ev van,standard,central,rainy,268.4,28.12,12.0,24.0,no,delivered,4,1426.36,-12.0,2
11104.0,delhivery,documents,truck,express,central,clear,38.0,16.14,2.0,2.0,yes,delayed,3,288.42,0.0,1
11105.0,ekart,documents,van,express,south,stormy,251.9,13.02,13.0,7.0,yes,delayed,3,1348.56,6.000000000000001,0
11106.0,dhl,automobile parts,ev van,express,west,stormy,32.2,23.2,8.0,2.0,yes,failed,1,280.6,6.000000000000001,1
11107.0,shadowfax,pharmacy,truck,standard,north,rainy,294.6,46.2,8.0,24.0,no,delivered,4,1611.6,-15.999999999999998,2
11108.0,blue dart,electronics,van,standard,central,hot,44.3,32.98,2.0,24.0,no,delivered,4,320.44,-22.0,3
11109.0,ekart,furniture,truck,same day,north,rainy,12.1,44.69,5.0,8.0,no,delivered,3,294.57,-3.0000000000000004,1
11110.0,shadowfax,clothing,ev van,express,north,foggy,274.6,31.88,11.0,7.0,yes,delayed,2,1518.64,3.9999999999999996,0
11111.0,ekart,electronics,van,standard,west,clear,278.7,11.33,12.0,24.0,no,delivered,3,1427.49,-12.0,2
11112.0,amazon logistics,clothing,truck,same day,west,clear,137.9,9.93,6.0,8.0,no,delivered,4,819.29,-2.0000000000000004,1
11113.0,amazon logistics,documents,scooter,standard,central,clear,186.0,33.82,3.0,24.0,no,delivered,5,1031.46,-21.0,2
11114.0,ekart,electronics,bike,express,central,clear,59.1,28.31,2.0,3.0,no,delivered,4,430.43,-0.9999999999999999,1
11115.0,shadowfax,fragile items,bike,two day,north,rainy,286.8,17.21,13.0,16.0,no,delivered,4,1485.63,-3.0000000000000004,2
11116.0,ekart,groceries,van,express,west,stormy,252.0,13.63,10.0,7.0,yes,delayed,2,1350.89,3.0000000000000004,0
11117.0,dhl,furniture,ev bike,standard,south,foggy,266.2,44.59,7.0,24.0,no,delivered,4,1464.77,-17.0,2
11118.0,xpressbees,fragile items,scooter,same day,central,rainy,253.7,30.32,14.0,8.0,yes,delayed,2,1459.46,5.999999999999999,0
11119.0,ekart,fragile items,ev van,standard,south,clear,166.7,49.01,4.0,24.0,no,delivered,4,980.53,-20.0,2
11120.0,blue dart,fragile items,bike,same day,east,clear,100.3,25.12,6.0,8.0,no,delivered,5,676.86,-2.0000000000000004,1
11121.0,ekart,clothing,ev bike,two day,south,stormy,297.1,26.39,14.0,16.0,no,delivered,5,1569.17,-2.0000000000000013,2
11122.0,ecom express,cosmetics,scooter,express,west,hot,120.1,33.25,4.0,4.0,no,delivered,4,750.25,0.0,1
11123.0,ekart,automobile parts,bike,standard,central,rainy,291.6,37.8,13.0,24.0,no,delivered,5,1571.4,-11.0,2
